Date,Open,High,Low,Close,Volume,Change_rate,RSI
2021-04-06 21:00,77550000,77770000,77452000,77770000,117.8631199,0,52.65475142
2021-04-06 21:30,77770000,77850000,77186000,77501000,111.6656804,-0.448298009,48.80294908
2021-04-06 22:00,77502000,77700000,77395000,77682000,96.41359058,-0.023166023,51.38016545
2021-04-06 22:30,77648000,78070000,77627000,77979000,149.8963065,-0.11656206,55.35182661
2021-04-06 23:00,77979000,78500000,77929000,78436000,169.1801792,-0.081528662,60.67501366
2021-04-06 23:30,78493000,78504000,77887000,77944000,166.0012744,-0.713339448,53.30647178
2021-04-07 0:00,77919000,78950000,77887000,78616000,377.3638439,-0.423052565,60.38330235
2021-04-07 0:30,78616000,78855000,78163000,78801000,306.9894918,-0.068480122,62.08686813
2021-04-07 1:00,78803000,79000000,78300000,78714000,357.4077147,-0.362025316,60.76357469
2021-04-07 1:30,78600000,78780000,78350000,78738000,195.6612186,-0.053313024,61.01045206
2021-04-07 2:00,78749000,79200000,78600000,78960000,318.6462361,-0.303030303,63.31011711
2021-04-07 2:30,78960000,79422000,78917000,79227000,284.1341058,-0.24552391,65.9140777
2021-04-07 3:00,79236000,79409000,78840000,79170000,259.8450001,-0.300973441,64.85583468
2021-04-07 3:30,79170000,79380000,78800000,78809000,345.035723,-0.719324767,58.45487625
2021-04-07 4:00,78800000,79095000,77919000,78472000,550.8899694,-0.787660408,53.17845952
2021-04-07 4:30,78402000,78697000,78163000,78592000,303.7627318,-0.133423129,54.7449279
2021-04-07 5:00,78592000,78995000,78519000,78630000,257.1737827,-0.46205456,55.25543671
2021-04-07 5:30,78650000,79235000,78441000,78769000,326.6809474,-0.588123935,57.15918528
2021-04-07 6:00,78769000,79181000,76716000,77479000,656.1457253,-2.149505563,40.10509773
2021-04-07 6:30,77470000,78000000,75600000,75616000,573.3904786,-3.056410256,27.39354658
2021-04-07 7:00,75600000,77500000,70412000,74900000,2068.609908,-3.35483871,24.21668357
2021-04-07 7:30,74900000,74976000,73000000,74390000,735.8220568,-0.78158344,22.23837049
2021-04-07 8:00,74390000,76497000,73062000,73071000,817.5615222,-4.478607004,18.11634833
2021-04-07 8:30,73071000,74312000,72618000,73848000,641.5320785,-0.624394445,26.73190187
2021-04-07 9:00,73849000,74162000,72266000,72266000,438.8270103,-2.556565357,21.72081207
2021-04-07 9:30,72278000,73094000,71450000,72071000,612.4126356,-1.39956768,21.19344063
2021-04-07 10:00,72061000,73400000,71803000,72363000,360.5890638,-1.41280654,24.16275396
2021-04-07 10:30,72400000,73350000,72400000,72816000,299.7830329,-0.72801636,28.65396574
2021-04-07 11:00,72816000,73560000,72500000,72880000,316.2420199,-0.924415443,29.29108627
2021-04-07 11:30,72802000,72880000,70500000,70813000,840.158922,-2.836169045,22.3494264
2021-04-07 12:00,70813000,70842000,68500000,69394000,1413.801749,-2.043985207,19.01741852
2021-04-07 12:30,69365000,71690000,69239000,71606000,805.4161104,-0.117171154,35.22847057
2021-04-07 13:00,71607000,72100000,70300000,71202000,676.9150959,-1.245492372,33.89395763
2021-04-07 13:30,71202000,72238000,70822000,71550000,429.4226473,-0.95240732,36.13811495
2021-04-07 14:00,71549000,72822000,71240000,72498000,395.5523986,-0.444920491,41.92221701
2021-04-07 14:30,72497000,73200000,71509000,72255000,401.711542,-1.290983607,40.89963932
2021-04-07 15:00,72255000,73401000,72107000,72503000,230.9370372,-1.223416575,42.44269851
2021-04-07 15:30,72503000,72950000,71950000,72082000,191.4560699,-1.189856066,40.50912616
2021-04-07 16:00,72216000,72351000,71486000,71777000,177.1766826,-0.793354618,39.11871129
2021-04-07 16:30,71777000,72400000,71658000,71710000,105.3903773,-0.953038674,38.80362934
2021-04-07 17:00,71701000,72744000,71660000,72730000,194.7868196,-0.019245574,45.94214397
2021-04-07 17:30,72730000,72826000,72456000,72652000,86.77725139,-0.238925658,45.50500406
2021-04-07 18:00,72714000,72964000,72079000,72453000,83.12970689,-0.700345376,44.34568305
2021-04-07 18:30,72453000,72799000,72035000,72413000,76.51263102,-0.530227064,44.10246321
2021-04-07 19:00,72413000,72523000,71839000,72365000,100.4158841,-0.21786192,43.79207225
2021-04-07 19:30,72365000,72399000,71953000,72398000,63.5137655,-0.001381235,44.08344172
2021-04-07 20:00,72341000,72608000,71920000,71963000,51.01024674,-0.888331864,41.06179038
2021-04-07 20:30,71933000,72246000,71640000,71659000,88.7615131,-0.81250173,39.04746021
2021-04-07 21:00,71661000,71892000,71228000,71441000,110.1833236,-0.627329884,37.62216712
2021-04-07 21:30,71310000,72853000,71310000,72849000,161.8282344,-0.005490508,50.25246974
2021-04-07 22:00,72849000,73966000,72555000,73185000,299.2461824,-1.055890544,52.71309604
2021-04-07 22:30,73169000,74425000,73165000,74044000,304.3463842,-0.511924756,58.38079167
2021-04-07 23:00,74044000,74044000,72404000,72963000,248.4906256,-1.459942737,50.22279164
2021-04-07 23:30,72962000,73499000,72590000,72850000,192.5884489,-0.883005211,49.4449819
2021-04-08 0:00,72850000,73499000,71320000,72690000,495.81054,-1.100695248,48.3042487
2021-04-08 0:30,72690000,73894000,72500000,73234000,318.0891556,-0.893171299,52.33105724
2021-04-08 1:00,73234000,73250000,72200000,72975000,244.7748573,-0.375426621,50.32130032
2021-04-08 1:30,72940000,72985000,72542000,72934000,149.1023312,-0.069877372,49.99398184
2021-04-08 2:00,72933000,73000000,72348000,72348000,147.5993872,-0.893150685,45.44415234
2021-04-08 2:30,72348000,72570000,71610000,71613000,294.6067244,-1.318726747,40.46932756
2021-04-08 3:00,71620000,71679000,70432000,70757000,541.5565971,-1.286290266,35.5836838
2021-04-08 3:30,70757000,71710000,70744000,71159000,223.7202875,-0.768372612,39.29040656
2021-04-08 4:00,71159000,71492000,70790000,71344000,182.0127075,-0.20701617,40.97373885
2021-04-08 4:30,71353000,71977000,71333000,71680000,188.8293765,-0.412631813,44.01023945
2021-04-08 5:00,71642000,71682000,71350000,71479000,131.6361933,-0.283195223,42.59847069
2021-04-08 5:30,71479000,71618000,70871000,71179000,179.5506172,-0.612974392,40.50975498
2021-04-08 6:00,71179000,71776000,71021000,71445000,141.9938641,-0.461156933,43.17050566
2021-04-08 6:30,71449000,71600000,71029000,71571000,156.6023125,-0.040502793,44.43818223
2021-04-08 7:00,71591000,72250000,71429000,72000000,241.7739531,-0.346020761,48.63905124
2021-04-08 7:30,72000000,72788000,71968000,72200000,219.4651629,-0.807825466,50.51738482
2021-04-08 8:00,72200000,72675000,72186000,72576000,195.7929075,-0.13622291,53.92863301
2021-04-08 8:30,72600000,72850000,72261000,72499000,203.6554452,-0.481811942,53.12099923
2021-04-08 9:00,72499000,72499000,71500000,71801000,269.7776926,-0.9627719,46.34535418
2021-04-08 9:30,71801000,72400000,71758000,72310000,106.8476017,-0.124309392,51.23052276
2021-04-08 10:00,72310000,72344000,71917000,72271000,130.8182514,-0.100906779,50.84850642
2021-04-08 10:30,72227000,72499000,72193000,72447000,118.1068198,-0.071725127,52.56745283
2021-04-08 11:00,72455000,72465000,72221000,72279000,106.6824361,-0.256675637,50.74320107
2021-04-08 11:30,72278000,72600000,72209000,72494000,138.3500582,-0.14600551,52.99151996
2021-04-08 12:00,72509000,73327000,72420000,73279000,231.1840512,-0.065460199,60.14462366
2021-04-08 12:30,73255000,73894000,72908000,73500000,419.3934734,-0.5331962,61.90224376
2021-04-08 13:00,73499000,74100000,73499000,74022000,351.2297707,-0.105263158,65.74485795
2021-04-08 13:30,74042000,74603000,73676000,74111000,386.9384816,-0.659490905,66.36771438
2021-04-08 14:00,74111000,74866000,73831000,74795000,346.7148423,-0.094836107,70.76703686
2021-04-08 14:30,74795000,74795000,74279000,74526000,246.4616655,-0.359649709,67.05233322
2021-04-08 15:00,74537000,74700000,74316000,74621000,218.4576874,-0.105756359,67.69722814
2021-04-08 15:30,74621000,74640000,73811000,74025000,192.2778372,-0.823954984,59.79038728
2021-04-08 16:00,74025000,74329000,74002000,74201000,143.4326616,-0.172207348,61.2304262
2021-04-08 16:30,74217000,74457000,74200000,74429000,91.67897794,-0.037605598,63.07530613
2021-04-08 17:00,74425000,74496000,74280000,74455000,75.19256481,-0.055036512,63.28983541
2021-04-08 17:30,74455000,74496000,74230000,74350000,39.14596609,-0.195983677,61.73004265
2021-04-08 18:00,74348000,74645000,74300000,74637000,54.88959084,-0.010717396,64.31856839
2021-04-08 18:30,74637000,74805000,74545000,74667000,49.58606407,-0.184479647,64.58819738
2021-04-08 19:00,74667000,74713000,74596000,74624000,34.58404355,-0.119122509,63.84351176
2021-04-08 19:30,74624000,74802000,74076000,74115000,50.65286321,-0.918424641,55.6623439
2021-04-08 20:00,74115000,74418000,74031000,74170000,66.06740192,-0.333252708,56.31378114
2021-04-08 20:30,74242000,74500000,74101000,74450000,78.25385796,-0.067114094,59.57048598
2021-04-08 21:00,74399000,74700000,74360000,74688000,91.00956757,-0.016064257,62.15314654
2021-04-08 21:30,74700000,75000000,74677000,74782000,115.048664,-0.290666667,63.15427878
2021-04-08 22:00,74801000,75263000,74600000,75002000,177.9715733,-0.346783944,65.45729763
2021-04-08 22:30,75002000,75263000,74529000,74719000,173.3928158,-0.722798719,60.24112515
2021-04-08 23:00,74722000,75228000,74704000,74798000,152.1227606,-0.571595682,61.17131562
2021-04-08 23:30,74797000,75325000,74752000,75316000,187.9450741,-0.011948224,66.67654236
2021-04-09 0:00,75315000,75392000,74530000,75249000,390.8117908,-0.189675297,65.38522823
2021-04-09 0:30,75250000,76000000,75237000,75997000,317.3251431,-0.003947368,71.92289327
2021-04-09 1:00,75998000,76350000,74100000,74103000,487.2297474,-2.94302554,47.47322432
2021-04-09 1:30,74100000,74947000,73890000,74166000,422.8434151,-1.042069729,48.10516344
2021-04-09 2:00,74176000,74729000,74118000,74599000,163.5840704,-0.173961916,52.34846075
2021-04-09 2:30,74600000,74628000,74250000,74252000,155.9465092,-0.503832342,48.89785469
2021-04-09 3:00,74252000,74950000,74250000,74896000,201.9153212,-0.072048032,54.84657122
2021-04-09 3:30,74897000,74900000,74594000,74743000,186.0918132,-0.209612817,53.26029804
2021-04-09 4:00,74743000,74915000,74376000,74703000,195.7964614,-0.282987386,52.83010516
2021-04-09 4:30,74703000,74828000,74566000,74678000,152.1036336,-0.200459721,52.54444405
2021-04-09 5:00,74678000,74965000,74652000,74758000,169.5660582,-0.27612886,53.41255102
2021-04-09 5:30,74757000,74989000,74721000,74987000,155.309698,-0.002667058,55.89946203
2021-04-09 6:00,74987000,75317000,74815000,75040000,268.7404668,-0.367778855,56.47851736
2021-04-09 6:30,75040000,75422000,74995000,75173000,176.4653477,-0.330142399,57.96992645
2021-04-09 7:00,75168000,75178000,74871000,75101000,195.9215015,-0.102423581,56.83447007
2021-04-09 7:30,75126000,75275000,74909000,75000000,183.0904308,-0.365327134,55.2010839
2021-04-09 8:00,75001000,75033000,74000000,74002000,311.0378975,-1.374062079,42.27300418
2021-04-09 8:30,74001000,74577000,73369000,73680000,525.528069,-1.2027837,39.09186398
2021-04-09 9:00,73675000,74300000,73670000,74180000,207.0033439,-0.161507402,45.8998267
2021-04-09 9:30,74180000,74582000,74165000,74513000,179.2838256,-0.09251562,49.91503557
2021-04-09 10:00,74513000,75422000,74501000,75300000,328.382459,-0.161756517,57.87274118
2021-04-09 10:30,75294000,75498000,74600000,75371000,215.829016,-0.168216377,58.51315284
2021-04-09 11:00,75371000,75980000,75138000,75933000,229.6161435,-0.061858384,63.27252583
2021-04-09 11:30,75965000,76022000,75500000,75633000,319.4714513,-0.511693983,59.35792365
2021-04-09 12:00,75633000,76070000,75530000,75988000,222.6877984,-0.107795452,62.32809704
2021-04-09 12:30,75988000,76009000,75564000,75829000,192.8274753,-0.236814061,60.20583997
2021-04-09 13:00,75800000,76020000,75799000,76005000,193.3775069,-0.01973165,61.75806337
2021-04-09 13:30,76006000,76435000,75755000,75800000,276.1268022,-0.830771244,58.87729329
2021-04-09 14:00,75786000,75950000,75490000,75706000,242.2144902,-0.321263989,57.55163596
2021-04-09 14:30,75780000,76128000,75524000,76036000,209.1666922,-0.120849096,60.88156997
2021-04-09 15:00,76020000,76060000,75774000,75906000,149.1630954,-0.202471733,58.92066562
2021-04-09 15:30,75950000,76299000,75820000,76188000,138.6607475,-0.145480282,61.79527036
2021-04-09 16:00,76188000,76424000,76035000,76301000,208.5649888,-0.160944206,62.91513482
2021-04-09 16:30,76301000,76339000,75826000,75910000,118.0738149,-0.561967016,56.71978409
2021-04-09 17:00,75910000,76109000,75620000,75771000,76.09004712,-0.444099909,54.65917064
2021-04-09 17:30,75771000,76110000,75630000,76055000,61.62656313,-0.072263829,58.01531822
2021-04-09 18:00,76006000,76107000,75912000,75938000,38.6667342,-0.22205579,56.17067065
2021-04-09 18:30,76000000,76087000,75938000,75974000,29.36699321,-0.148514201,56.62763795
2021-04-09 19:00,75974000,76092000,75901000,75904000,46.81428983,-0.247069337,55.41773839
2021-04-09 19:30,75904000,75974000,75800000,75894000,35.35874708,-0.105299181,55.23617382
2021-04-09 20:00,75894000,76110000,75885000,75989000,50.5347645,-0.158980423,56.68794892
2021-04-09 20:30,75989000,76400000,75923000,76127000,66.66415246,-0.357329843,58.77930332
2021-04-09 21:00,76174000,76310000,76047000,76142000,66.61854212,-0.220154632,59.01098051
2021-04-09 21:30,76168000,76242000,75796000,75798000,107.7216021,-0.582356182,51.81812257
2021-04-09 22:00,75798000,75920000,75350000,75489000,117.0891886,-0.567702845,46.3526475
2021-04-09 22:30,75440000,75839000,75411000,75814000,107.9728959,-0.03296457,52.07786472
2021-04-09 23:00,75814000,75935000,75593000,75768000,124.4863682,-0.219924936,51.24428288
2021-04-09 23:30,75792000,76110000,75759000,76066000,127.3022952,-0.057811063,56.14193224
2021-04-10 0:00,76072000,76450000,75643000,75918000,247.9247216,-0.69587966,53.2793924
2021-04-10 0:30,75918000,76047000,75737000,76025000,173.4515599,-0.028929478,55.06329901
2021-04-10 1:00,76025000,76500000,76001000,76495000,207.7194492,-0.006535948,61.93800252
2021-04-10 1:30,76495000,76500000,76229000,76425000,147.3699864,-0.098039216,60.45457335
2021-04-10 2:00,76426000,76741000,76387000,76722000,185.2089625,-0.024758604,64.35531746
2021-04-10 2:30,76720000,76940000,76604000,76899000,192.3121814,-0.053288277,66.47752922
2021-04-10 3:00,76897000,77777000,76897000,77493000,383.3279085,-0.365146509,72.41346262
2021-04-10 3:30,77497000,77791000,77480000,77686000,210.888595,-0.134977054,74.02298769
2021-04-10 4:00,77684000,79500000,77681000,79113000,927.9416503,-0.486792453,82.26305451
2021-04-10 4:30,79053000,79350000,78473000,79337000,582.9618021,-0.016383113,83.16575545
2021-04-10 5:00,79325000,79600000,78800000,78964000,515.3107476,-0.798994975,76.21031971
2021-04-10 5:30,78965000,79312000,78598000,78992000,241.5210651,-0.403469841,76.37008259
2021-04-10 6:00,78999000,79256000,78480000,78535000,220.5432803,-0.909710306,68.30709561
2021-04-10 6:30,78536000,78825000,78500000,78777000,163.8701283,-0.060894386,70.10690858
2021-04-10 7:00,78777000,78800000,78481000,78502000,193.6717472,-0.378172589,65.55127788
2021-04-10 7:30,78546000,78550000,77735000,78300000,341.5212563,-0.318268619,62.34646353
2021-04-10 8:00,78311000,79000000,78225000,78625000,222.1488167,-0.474683544,65.28702477
2021-04-10 8:30,78629000,78722000,78159000,78405000,165.6589795,-0.402682859,61.77037822
2021-04-10 9:00,78407000,78850000,78364000,78649000,134.5431717,-0.254914394,64.08124518
2021-04-10 9:30,78649000,78755000,78265000,78560000,123.1600468,-0.247603327,62.59496995
2021-04-10 10:00,78549000,78999000,78537000,78918000,159.991024,-0.102532943,66.01001885
2021-04-10 10:30,78900000,78918000,78597000,78642000,97.20583714,-0.3497301,61.35892204
2021-04-10 11:00,78642000,78800000,78438000,78790000,125.8230311,-0.012690355,62.86973563
2021-04-10 11:30,78800000,78854000,78388000,78399000,109.620307,-0.577015751,56.57619411
2021-04-10 12:00,78471000,78700000,78400000,78693000,131.0984533,-0.008894536,59.83221101
2021-04-10 12:30,78691000,78693000,78421000,78463000,192.6647547,-0.292275044,56.27708077
2021-04-10 13:00,78463000,78770000,78150000,78742000,268.802353,-0.035546528,59.42645634
2021-04-10 13:30,78733000,79257000,78655000,79100000,270.8533295,-0.198089759,63.09938441
2021-04-10 14:00,79098000,79187000,78699000,79085000,210.5184335,-0.128809022,62.84268955
2021-04-10 14:30,79093000,79200000,78820000,78983000,136.6119063,-0.273989899,61.02470038
2021-04-10 15:00,78983000,79200000,78890000,79131000,230.1973336,-0.087121212,62.71036395
2021-04-10 15:30,79175000,79178000,78832000,79174000,140.272588,-0.005051908,63.20824247
2021-04-10 16:00,79174000,79302000,78574000,78581000,203.0340944,-0.909182618,52.74859459
2021-04-10 16:30,78576000,79134000,78388000,78852000,140.5194223,-0.356357571,56.30699295
2021-04-10 17:00,78800000,79099000,78696000,78951000,74.88629357,-0.187107296,57.56424501
2021-04-10 17:30,78925000,78943000,78329000,78529000,109.6582085,-0.524429018,50.84773082
2021-04-10 18:00,78529000,78923000,78454000,78642000,95.18217232,-0.356043232,52.4477061
2021-04-10 18:30,78703000,78725000,78300000,78341000,61.08455792,-0.487773896,47.96852333
2021-04-10 19:00,78340000,78500000,78050000,78355000,66.5324488,-0.184713376,48.19015448
2021-04-10 19:30,78367000,78425000,78052000,78179000,67.160416,-0.313675486,45.56265297
2021-04-10 20:00,78104000,78480000,78061000,78343000,40.70901895,-0.174566769,48.38663972
2021-04-10 20:30,78368000,78368000,77833000,77833000,114.4334104,-0.682676603,41.22465003
2021-04-10 21:00,77836000,78038000,77360000,77932000,131.5292697,-0.135831262,42.98873149
2021-04-10 21:30,77932000,78150000,77615000,77946000,76.4541378,-0.261036468,43.2481381
2021-04-10 22:00,77945000,78426000,77945000,78006000,72.11132573,-0.535536684,44.41543796
2021-04-10 22:30,78006000,78054000,77800000,77808000,75.04958408,-0.315166423,41.38994732
2021-04-10 23:00,77808000,78261000,77770000,78251000,95.61897744,-0.012777756,49.65329681
2021-04-10 23:30,78210000,78602000,78183000,78530000,139.4838468,-0.091600723,54.04748319
2021-04-11 0:00,78531000,79246000,77881000,78942000,428.1556263,-0.383615577,59.64825017
2021-04-11 0:30,78974000,79389000,78500000,78978000,366.9755822,-0.517703964,60.10579951
2021-04-11 1:00,78962000,79300000,78695000,78940000,201.5419779,-0.453972257,59.34091549
2021-04-11 1:30,78940000,79320000,78799000,79320000,205.3576043,0,64.24145335
2021-04-11 2:00,79320000,79331000,79189000,79248000,153.2286936,-0.104624926,62.69945641
2021-04-11 2:30,79248000,79283000,78250000,78697000,273.6091847,-0.739124402,52.34460509
2021-04-11 3:00,78698000,78990000,78613000,78878000,170.6370107,-0.1417901,54.9751403
2021-04-11 3:30,78878000,79140000,78792000,78850000,152.4298564,-0.366439222,54.47419877
2021-04-11 4:00,78850000,78998000,78690000,78745000,121.9689222,-0.320261272,52.54074896
2021-04-11 4:30,78745000,78867000,78430000,78640000,147.8865812,-0.287826341,50.60641136
2021-04-11 5:00,78640000,78657000,78050000,78170000,209.5575072,-0.619143878,42.97887477
2021-04-11 5:30,78170000,78721000,78107000,78531000,163.8695523,-0.241358723,49.29982336
2021-04-11 6:00,78531000,78690000,77908000,77918000,217.8557718,-0.981064938,40.9904684
2021-04-11 6:30,77918000,77999000,76500000,77184000,700.5533813,-1.044885191,33.67212558
2021-04-11 7:00,77214000,77950000,77037000,77292000,224.4339044,-0.844130853,35.49695578
2021-04-11 7:30,77292000,77900000,77292000,77347000,149.804252,-0.709884467,36.45575184
2021-04-11 8:00,77362000,78489000,77341000,77976000,198.0667605,-0.653594771,46.28871118
2021-04-11 8:30,77967000,78252000,77872000,78004000,126.4994759,-0.316924807,46.6842197
2021-04-11 9:00,78072000,78076000,77215000,77688000,166.4645828,-0.496951688,42.84936925
2021-04-11 9:30,77688000,77720000,77240000,77419000,152.0048547,-0.387287699,39.84854426
2021-04-11 10:00,77410000,77927000,77410000,77800000,127.3202215,-0.162973039,45.65381739
2021-04-11 10:30,77856000,77899000,77486000,77732000,119.6254882,-0.214380159,44.82236027
2021-04-11 11:00,77732000,78165000,77675000,78148000,165.8863413,-0.021748865,50.73365005
2021-04-11 11:30,78145000,78590000,77999000,78418000,236.7164346,-0.218857361,54.16578271
2021-04-11 12:00,78418000,78818000,78351000,78740000,287.6612564,-0.098962166,57.92990689
2021-04-11 12:30,78743000,78760000,78120000,78316000,171.4924005,-0.563737938,51.88723117
2021-04-11 13:00,78291000,78500000,77851000,78141000,128.8922656,-0.457324841,49.58811492
2021-04-11 13:30,78141000,78223000,77644000,77726000,217.1007634,-0.635363001,44.54713523
2021-04-11 14:00,77726000,77860000,77615000,77784000,108.8491059,-0.097611097,45.38279861
2021-04-11 14:30,77783000,78188000,77783000,77943000,135.3577399,-0.313347317,47.70920942
2021-04-11 15:00,77940000,78120000,77937000,78080000,66.6555205,-0.051203277,49.69738904
2021-04-11 15:30,78077000,78400000,78001000,78391000,66.80459203,-0.011479592,53.97542744
2021-04-11 16:00,78311000,78446000,78107000,78257000,75.05999167,-0.240930067,51.9262925
2021-04-11 16:30,78255000,78492000,78171000,78440000,68.39696535,-0.06624879,54.46853551
2021-04-11 17:00,78440000,78644000,78331000,78625000,62.82857033,-0.024159504,56.9471915
2021-04-11 17:30,78600000,78687000,78340000,78370000,44.88899659,-0.402861972,52.68943053
2021-04-11 18:00,78435000,78491000,78280000,78280000,21.12652307,-0.268820629,51.23346952
2021-04-11 18:30,78299000,78517000,78280000,78373000,21.95342727,-0.183399773,52.68832446
2021-04-11 19:00,78408000,78532000,78150000,78226000,35.62198122,-0.389650079,50.14197314
2021-04-11 19:30,78336000,78336000,77951000,78033000,41.94669913,-0.386795343,46.93479199
2021-04-11 20:00,78018000,78099000,77924000,78074000,23.34382789,-0.032010653,47.70009636
2021-04-11 20:30,78074000,78266000,78000000,78205000,23.14981519,-0.077939335,50.1727504
2021-04-11 21:00,78205000,78268000,77996000,78141000,34.92522897,-0.162262994,48.95501476
2021-04-11 21:30,78141000,78628000,78123000,78330000,72.3293534,-0.378999847,52.61275673
2021-04-11 22:00,78329000,78800000,78260000,78734000,95.17683924,-0.083756345,59.32266679
2021-04-11 22:30,78734000,78780000,78360000,78557000,140.5565151,-0.283066768,55.60760509
2021-04-11 23:00,78557000,78776000,78455000,78762000,95.28767049,-0.01777191,58.82389993
2021-04-11 23:30,78762000,78892000,78615000,78743000,124.996743,-0.188865791,58.40156579
2021-04-12 0:00,78835000,79006000,78075000,78181000,315.1435296,-1.044224489,47.53111043
2021-04-12 0:30,78180000,78506000,78124000,78325000,135.0208256,-0.230555626,50.09431982
2021-04-12 1:00,78313000,78709000,78232000,78299000,124.4424729,-0.520906123,49.62295155
2021-04-12 1:30,78299000,78500000,78254000,78254000,97.71077648,-0.313375796,48.76763398
2021-04-12 2:00,78252000,78300000,78000000,78033000,168.8124812,-0.340996169,44.69334263
2021-04-12 2:30,78026000,78070000,77500000,77618000,240.0306123,-0.578967593,38.23371604
2021-04-12 3:00,77618000,78117000,77501000,78082000,206.1964106,-0.044804588,47.38942883
2021-04-12 3:30,78090000,78550000,78047000,78526000,194.6881429,-0.030553787,54.36094171
2021-04-12 4:00,78526000,78930000,78502000,78665000,304.6060456,-0.33574053,56.31269872
2021-04-12 4:30,78665000,78699000,78200000,78326000,158.5715449,-0.473957738,50.62632901
2021-04-12 5:00,78326000,78405000,78195000,78345000,113.6121093,-0.076525732,50.9254341
2021-04-12 5:30,78315000,78345000,77840000,78088000,162.576485,-0.32803625,46.79590578
2021-04-12 6:00,78060000,78136000,77650000,77911000,228.68553,-0.287959455,44.14109462
2021-04-12 6:30,77911000,78930000,77781000,78409000,324.7031054,-0.660078551,52.33460057
2021-04-12 7:00,78411000,78930000,78344000,78840000,389.7195901,-0.114025086,58.06734201
2021-04-12 7:30,78854000,78900000,78406000,78429000,239.9863792,-0.596958175,51.68378601
2021-04-12 8:00,78430000,78700000,78316000,78548000,132.1602452,-0.193138501,53.28509812
2021-04-12 8:30,78548000,78628000,78370000,78464000,118.1736131,-0.208577097,51.97561549
2021-04-12 9:00,78411000,78819000,78410000,78694000,136.3746265,-0.158591203,55.22055018
2021-04-12 9:30,78700000,78802000,78228000,78405000,246.1002897,-0.50379432,50.59457992
2021-04-12 10:00,78400000,78726000,78253000,78342000,128.6500534,-0.487767701,49.61874738
2021-04-12 10:30,78342000,78400000,78000000,78129000,172.1958857,-0.345663265,46.36288886
2021-04-12 11:00,78129000,78303000,78110000,78117000,116.2249265,-0.237538792,46.17904421
2021-04-12 11:30,78117000,78350000,78000000,78320000,132.9842647,-0.038289726,49.80513965
2021-04-12 12:00,78316000,78500000,78183000,78306000,107.933185,-0.247133758,49.55716292
2021-04-12 12:30,78306000,78461000,78205000,78302000,103.4751189,-0.20264845,49.48135841
2021-04-12 13:00,78301000,78494000,78286000,78356000,107.6174313,-0.175809616,50.58038056
2021-04-12 13:30,78356000,78480000,78146000,78151000,118.9695785,-0.419215087,46.44916831
2021-04-12 14:00,78151000,78340000,78017000,78301000,121.6228783,-0.049782997,49.6873043
2021-04-12 14:30,78301000,78400000,78200000,78332000,124.5822967,-0.086734694,50.3554263
2021-04-12 15:00,78332000,78445000,78269000,78365000,130.2406828,-0.101982281,51.09985862
2021-04-12 15:30,78365000,78470000,78282000,78470000,72.43099138,0,53.48966623
2021-04-12 16:00,78470000,78697000,78406000,78432000,109.8651096,-0.336734564,52.48987947
2021-04-12 16:30,78450000,78509000,78395000,78405000,40.72538951,-0.132468889,51.74974512
2021-04-12 17:00,78406000,78413000,78151000,78152000,53.73691834,-0.332852971,45.3034823
2021-04-12 17:30,78186000,78423000,78133000,78145000,27.78946632,-0.354487842,45.13595536
2021-04-12 18:00,78145000,78297000,78128000,78262000,24.59554951,-0.044701585,48.55990462
2021-04-12 18:30,78192000,78298000,78117000,78210000,31.58927756,-0.112391121,47.15146934
2021-04-12 19:00,78129000,78450000,78100000,78184000,48.60279695,-0.339069471,46.42640128
2021-04-12 19:30,78268000,78480000,78117000,78239000,23.59116275,-0.307084608,48.23963949
2021-04-12 20:00,78239000,78357000,78037000,78334000,39.95844336,-0.029352834,51.30534834
2021-04-12 20:30,78334000,78351000,78200000,78301000,16.46387813,-0.063815395,50.19322305
2021-04-12 21:00,78301000,78327000,78180000,78183000,34.7438568,-0.183844651,46.32625142
2021-04-12 21:30,78182000,78500000,78164000,78376000,50.88041868,-0.157961783,52.73957965
2021-04-12 22:00,78442000,78442000,78173000,78263000,50.76480788,-0.22819408,49.04454854
2021-04-12 22:30,78263000,78390000,78198000,78340000,56.88657829,-0.063783646,51.53624678
2021-04-12 23:00,78340000,78341000,78085000,78140000,116.9433078,-0.256570634,45.33520913
2021-04-12 23:30,78163000,78390000,78129000,78178000,109.6358775,-0.270442659,46.64872306
2021-04-13 0:00,78178000,78700000,78109000,78466000,281.3302678,-0.297331639,55.39636201
2021-04-13 0:30,78516000,78527000,78298000,78405000,171.972668,-0.155360577,53.39924647
2021-04-13 1:00,78431000,78431000,78160000,78171000,193.8832585,-0.331501575,46.4772264
2021-04-13 1:30,78160000,78784000,78112000,78576000,245.091662,-0.264012998,56.89257202
2021-04-13 2:00,78600000,78700000,78306000,78410000,112.4144602,-0.368487929,52.39228548
2021-04-13 2:30,78410000,78868000,78373000,78791000,163.079775,-0.097631486,60.1781614
2021-04-13 3:00,78791000,78930000,78653000,78657000,200.5474547,-0.345876093,56.66795852
2021-04-13 3:30,78652000,78662000,78307000,78422000,163.7933633,-0.305102845,51.04465734
2021-04-13 4:00,78423000,78480000,78220000,78267000,149.5629456,-0.271406728,47.68363318
2021-04-13 4:30,78267000,78499000,78231000,78350000,127.3068201,-0.189811335,49.59746937
